GO,level
GO:0048530,9
GO:0090380,11
GO:0097751,9
GO:0007541,8
GO:0009793,10
GO:0090376,10
GO:0060741,10
GO:0009942,11
GO:0048481,14
GO:0048281,10
GO:0007306,11
GO:0007281,7
GO:0048833,10
GO:0070792,13
GO:0008069,10
GO:0048653,13
GO:0060742,9
GO:0007294,11
GO:0090598,7
GO:0080166,14
GO:0009860,9
GO:0001556,11
GO:0030703,9
GO:0045476,9
GO:0030704,10
GO:0035047,8
GO:0034304,8
GO:0080187,11
GO:0007277,7
GO:0060009,11
GO:0048479,13
GO:0007288,11
GO:0007548,5
GO:0010071,12
GO:0048655,15
GO:0048508,11
GO:0007278,8
GO:0009960,10
GO:0042243,9
GO:0048600,10
GO:0035112,9
GO:0060706,10
GO:0048826,12
GO:0060515,12
GO:0061682,9
GO:0044850,6
GO:0045136,5
GO:0010450,10
GO:0007308,11
GO:0030381,11
GO:0010227,11
GO:0061205,6
GO:0060512,9
GO:0080086,13
GO:0048459,12
GO:0007291,11
GO:0060745,12
GO:0070790,10
GO:0000753,9
GO:0007285,9
GO:0010214,10
GO:0001880,7
GO:0035234,7
GO:0001552,10
GO:0048657,17
GO:0009994,9
GO:0007279,8
GO:0048457,11
GO:0048439,10
GO:0060743,10
GO:0060748,13
GO:0010072,12
GO:0010654,11
GO:0030707,9
GO:0080128,14
GO:0080060,15
GO:0048438,10
GO:0060672,13
GO:0046843,12
GO:0090377,11
GO:0048138,8
GO:0070789,10
GO:0033327,10
GO:0007540,8
GO:0007530,5
GO:0072463,16
GO:0110081,12
GO:0060686,13
GO:0060240,13
GO:1905417,8
GO:1901262,11
GO:1901318,8
GO:0031138,10
GO:0048579,12
GO:0060467,8
GO:0031495,9
GO:0060806,12
GO:1904095,12
GO:2000692,12
GO:0009910,11
GO:0048577,12
GO:0051039,13
GO:0010672,13
GO:0051038,13
GO:1904541,10
GO:0072460,13
GO:0048354,12
GO:0061988,7
GO:0035233,8
GO:0016321,9
GO:0048137,9
GO:0007066,11
GO:0090379,11
GO:0007053,10
GO:0080173,9
GO:0035093,13
GO:0007060,9
GO:0007065,11
GO:0035092,12
GO:0008354,7
GO:0016346,10
GO:0007284,9
GO:0035803,9
GO:0007112,9
GO:0008302,11
GO:1905198,11
GO:0016325,12
GO:0042078,8
GO:0007143,8
GO:0060833,14
GO:0008103,13
GO:0009829,10
GO:0007307,12
GO:0045479,8
GO:0043046,11
GO:1905199,11
GO:0030719,15
GO:0007296,8
GO:0030725,6
GO:0007289,11
GO:0061935,8
GO:0035232,8
GO:0007056,10
GO:0007290,12
GO:0040038,9
GO:0055047,8
GO:0016345,10
GO:0007140,8
GO:1990953,11
GO:0045478,5
GO:0007315,14
GO:0046594,17
GO:0044345,9
GO:0061936,8
GO:0007282,8
GO:0035045,8
GO:0007297,10
GO:0007342,8
GO:0061954,13
GO:0000755,9
GO:0030437,11
GO:0007533,7
GO:0060321,7
GO:0060320,7
GO:0140302,6
GO:0009865,6
GO:0140301,6
GO:1990109,6
GO:0048575,10
GO:0048574,10
GO:2000367,13
GO:2000368,14
GO:0110080,12
GO:0031139,10
GO:1905418,8
GO:0048578,12
GO:1901263,11
GO:1905516,8
GO:0060520,14
GO:0060514,13
GO:1902093,8
GO:0031496,9
GO:0009911,11
GO:0048576,12
GO:2000693,12
GO:0045141,11
GO:0019749,11
GO:0007338,7
GO:0009567,7
GO:0009677,7
GO:0002176,8
GO:0060720,12
GO:0048136,10
GO:0048135,9
GO:0075222,10
GO:0000752,12
GO:0007618,6
GO:1990954,12
GO:0044849,6
GO:0035882,6
GO:0010617,12
GO:0003052,8
GO:0060086,7
GO:0035802,10
GO:0001825,10
GO:0052095,6
GO:0021697,14
GO:0090018,11
GO:0048645,8
GO:0035202,8
GO:0060615,12
GO:0034298,8
GO:0001704,6
GO:0072564,6
GO:0048847,14
GO:0090014,12
GO:0021688,15
GO:0001525,11
GO:0003207,10
GO:0072033,13
GO:0021996,15
GO:0021576,11
GO:0001756,8
GO:0003403,13
GO:0097186,10
GO:0061554,9
GO:0021905,11
GO:0021588,13
GO:0061195,11
GO:0072187,13
GO:0007370,11
GO:0007376,11
GO:0021508,11
GO:0120077,13
GO:0021715,13
GO:0021990,10
GO:0035764,13
GO:1905393,6
GO:0021580,12
GO:0021501,7
GO:0072003,10
GO:0021547,12
GO:0003188,10
GO:0021504,14
GO:0021694,15
GO:1905327,6
GO:0030435,6
GO:0060659,11
GO:0090017,11
GO:0010927,6
GO:0048849,14
GO:0003315,11
GO:0001842,12
GO:0060900,12
GO:0021556,9
GO:0048851,13
GO:0030220,10
GO:0021684,15
GO:0075015,7
GO:0010376,9
GO:0010618,6
GO:0071730,6
GO:0021594,12
GO:0021584,13
GO:0003272,10
GO:0035148,7
GO:0061198,11
GO:0060788,6
GO:0032475,12
GO:0014029,10
GO:0021705,14
GO:0021819,16
GO:0021603,10
GO:0021509,11
GO:0001946,11
GO:0035474,11
GO:0021720,14
GO:0014025,13
GO:0060174,8
GO:0060343,8
GO:1905139,7
GO:0014023,12
GO:0060592,10
GO:0060214,10
GO:0097187,10
GO:0002467,6
GO:0003408,14
GO:0007378,11
GO:0060061,8
GO:0048859,6
GO:0034299,8
GO:0060464,11
GO:0090009,10
GO:0021502,13
GO:0010842,12
GO:0035992,7
GO:0014028,10
GO:0072129,11
GO:0060661,10
GO:2000742,6
GO:1904748,8
GO:0044145,7
GO:0044127,8
GO:0045682,6
GO:1901546,11
GO:0031156,7
GO:0090342,5
GO:0048832,7
GO:0022603,5
GO:1905174,7
GO:1901922,5
GO:0061963,6
GO:2000383,6
GO:1904248,8
GO:1901861,6
GO:0045595,5
GO:0048509,6
GO:0040034,5
GO:1904359,5
GO:0043937,5
GO:2000380,6
GO:1904250,9
GO:1904249,9
GO:0001759,10
GO:0072034,14
GO:0022000,9
GO:0031129,8
GO:0060235,12
GO:0043697,4
GO:0010440,7
GO:0001708,6
GO:0030154,4
GO:0031130,9
GO:0048469,6
GO:0010623,6
GO:0007569,4
GO:0021806,17
GO:0045165,5
GO:0001709,6
GO:0048468,5
GO:0032989,5
GO:0021698,14
GO:0021689,15
GO:0035763,13
GO:0048450,12
GO:1904961,6
GO:0021597,9
GO:0003409,14
GO:0060185,11
GO:0072118,11
GO:0021716,13
GO:0021721,14
GO:0021604,10
GO:0021585,13
GO:0048338,7
GO:0021685,15
GO:0061555,9
GO:0009933,6
GO:0010358,10
GO:0021693,15
GO:0021595,12
GO:0021552,13
GO:0021577,11
GO:0021581,12
GO:0021589,13
GO:1904360,6
GO:0120164,4
GO:1904361,6
GO:0075005,8
GO:0071981,4
GO:0097439,4
GO:0085014,8
GO:0055115,4
GO:0071982,4
GO:0097438,4
GO:0085016,8
GO:0085015,8
GO:0075214,8
GO:0097437,4
GO:0097436,4
GO:0044115,6
GO:0075057,10
GO:0044113,6
GO:0044152,6
GO:0075025,10
GO:0044698,9
GO:0009878,6
GO:0090421,8
GO:0090506,10
GO:2000382,7
GO:0045597,6
GO:1902185,8
GO:1902917,12
GO:0061965,7
GO:1901924,6
GO:0002636,9
GO:2000744,7
GO:0060143,10
GO:0110013,10
GO:0090141,9
GO:1901863,7
GO:1905176,8
GO:2000385,7
GO:0090343,6
GO:1904747,9
GO:0044149,8
GO:0110043,7
GO:0045684,7
GO:1905332,8
GO:0043938,6
GO:0010636,9
GO:2000334,8
GO:1901548,12
GO:2000394,11
GO:0060641,11
GO:0035069,8
GO:1990384,10
GO:0035070,10
GO:0060032,10
GO:0001321,6
GO:0001306,5
GO:0001323,6
GO:0060324,5
GO:0021984,12
GO:0033504,9
GO:0071728,4
GO:0021548,11
GO:1903374,9
GO:0007497,9
GO:1903866,4
GO:0003407,11
GO:1904817,4
GO:0060322,4
GO:0021543,11
GO:1904818,6
GO:0030900,9
GO:0060022,6
GO:0070121,4
GO:0048839,9
GO:0061027,4
GO:0030902,9
GO:0048722,9
GO:0060749,10
GO:0035906,12
GO:1903700,4
GO:0021675,7
GO:0031018,8
GO:0021854,11
GO:0035801,9
GO:0061524,9
GO:0021546,10
GO:0021986,12
GO:0021794,11
GO:0010098,4
GO:0060041,10
GO:0097738,4
GO:0007458,11
GO:0060021,4
GO:0010865,9
GO:0048726,9
GO:0048840,10
GO:0021764,11
GO:0048286,9
GO:1903867,4
GO:0048098,10
GO:0039012,10
GO:0030917,11
GO:0021680,13
GO:0021678,10
GO:0072051,9
GO:0061373,12
GO:0072057,10
GO:0003157,8
GO:0072058,10
GO:1905328,4
GO:0007487,9
GO:0001945,9
GO:0061032,9
GO:0072059,4
GO:0021767,11
GO:0039018,10
GO:0048058,10
GO:0035905,12
GO:0072022,13
GO:0072360,8
GO:0021550,10
GO:0061054,7
GO:0061080,10
GO:0035878,7
GO:0060996,13
GO:0097736,4
GO:0021542,13
GO:0048382,6
GO:0022037,10
GO:0030901,9
GO:0072054,9
GO:1990045,4
GO:0061029,10
GO:0060465,8
GO:0099402,6
GO:0021729,12
GO:0048829,8
GO:0009888,4
GO:0003228,4
GO:0021769,11
GO:0061061,4
GO:0021681,13
GO:0021539,11
GO:0099120,4
GO:0061375,13
GO:0021537,10
GO:0003410,10
GO:0060023,6
GO:0016358,12
GO:0061377,9
GO:0021723,11
GO:0021516,9
GO:0061379,11
GO:0003205,8
GO:0021670,11
GO:0021517,9
GO:0003360,4
GO:0048887,10
GO:0039009,10
GO:0021765,11
GO:0072053,9
GO:0032835,10
GO:1904866,10
GO:0021549,11
GO:0048723,9
GO:0061374,13
GO:0021756,12
GO:0072056,9
GO:0044691,9
GO:0061079,10
GO:0007477,9
GO:0021772,12
GO:0021770,11
GO:0061376,13
GO:0048857,4
GO:0002088,10
GO:0072013,10
GO:0001942,9
GO:0021987,12
GO:0016319,9
GO:0061196,9
GO:0061380,11
GO:0021727,12
GO:0090102,10
GO:0032836,11
GO:1904888,4
GO:0021766,12
GO:0021679,13
GO:0060618,9
GO:1902742,6
GO:0031099,4
GO:0048727,9
GO:0061152,8
GO:0060462,9
GO:0035844,9
GO:0071109,13
GO:0001824,9
GO:1903701,4
GO:0021541,13
GO:0035993,8
GO:0071695,4
GO:0036302,8
GO:1904819,6
GO:0072006,9
GO:0036306,9
GO:0048513,6
GO:0021536,10
GO:0061055,7
GO:0048724,9
GO:0003170,8
GO:0001748,4
GO:0003279,9
GO:0007496,9
GO:0001568,9
GO:0021592,10
GO:0072055,9
GO:0007418,8
GO:0021988,11
GO:0071696,4
GO:0060430,10
GO:0048036,9
GO:0021695,12
GO:0021544,11
GO:0060166,9
GO:0061360,10
GO:0022038,11
GO:0061378,10
GO:0061303,10
GO:0021989,12
GO:0061034,13
GO:0021538,11
GO:0014834,8
GO:1990076,9
GO:0097548,6
GO:0060866,6
GO:0009830,8
GO:0060867,6
GO:0016188,6
GO:0048757,6
GO:0060074,7
GO:0010152,7
GO:0061792,7
GO:0030436,4
GO:0075283,4
GO:0043939,6
GO:0090647,4
GO:0010260,7
GO:0090693,7
GO:0002089,11
GO:0010016,7
GO:0072102,11
GO:0060561,7
GO:0035762,12
GO:0110040,5
GO:0021579,11
GO:0060411,10
GO:0048855,13
GO:0071729,5
GO:0003160,9
GO:0035910,13
GO:0048598,6
GO:1904693,10
GO:0061072,11
GO:0021551,8
GO:0061383,5
GO:0021704,13
GO:0007440,9
GO:0021687,14
GO:0048852,11
GO:0071697,5
GO:0036304,5
GO:0061301,12
GO:0036303,10
GO:0072050,11
GO:0021719,13
GO:1905223,5
GO:0048750,11
GO:0021602,9
GO:1905392,7
GO:0097094,10
GO:0035911,13
GO:0003206,9
GO:0031069,10
GO:0061197,10
GO:0010171,5
GO:0035922,11
GO:0090698,5
GO:0021692,14
GO:0007164,5
GO:0072028,10
GO:0060323,6
GO:0061439,11
GO:0048853,10
GO:1905222,5
GO:1905748,5
GO:0061438,10
GO:0021714,12
GO:0003179,9
GO:0060042,11
GO:0060325,7
GO:0009887,7
GO:0035277,8
GO:0036022,8
GO:1990522,5
GO:0048798,9
GO:0021593,11
GO:0031288,7
GO:0048729,5
GO:0003142,9
GO:0061073,11
GO:0003149,12
GO:0090626,6
GO:0035107,6
GO:0060794,11
GO:0061299,12
GO:0007442,9
GO:0048560,7
GO:0021587,12
GO:0021696,13
GO:0036342,5
GO:0035239,6
GO:0021575,10
GO:0072049,11
GO:0003297,9
GO:0003151,9
GO:0060463,10
GO:0021683,14
GO:0021583,12
GO:0060658,10
GO:0036360,9
GO:0002635,9
GO:2000743,7
GO:1905175,8
GO:0110042,7
GO:0045683,7
GO:0044147,8
GO:0090344,6
GO:0060313,7
GO:1901862,7
GO:2000333,8
GO:1901547,12
GO:2000393,11
GO:0045596,6
GO:1902184,8
GO:0034242,10
GO:1904746,9
GO:2000381,7
GO:0110014,10
GO:1905331,8
GO:0010637,9
GO:0090258,9
GO:2000384,7
GO:1901320,13
GO:0061964,7
GO:1901923,6
GO:2001250,13
GO:2001248,12
GO:2001249,13
GO:0090293,12
GO:0032101,5
GO:0061178,12
GO:0002831,5
GO:2001228,7
GO:1905891,8
GO:1905846,10
GO:1905890,8
GO:1900067,8
GO:1901431,7
GO:2000030,7
GO:1900518,7
GO:0009966,6
GO:2001023,5
GO:2000683,9
GO:0062089,9
GO:1901419,6
GO:2000654,8
GO:0050776,5
GO:1901434,9
GO:0060759,6
GO:2000257,7
GO:1905802,8
GO:1900741,7
GO:0043502,7
GO:1901457,6
GO:1900076,10
GO:1905945,7
GO:2000468,6
GO:0080134,5
GO:2000970,10
GO:1905894,7
GO:1900437,7
GO:1900521,6
GO:1901442,7
GO:0090287,7
GO:1901451,7
GO:1900078,11
GO:1905947,8
GO:0035774,13
GO:1905889,9
GO:1905896,8
GO:1901436,10
GO:1900743,8
GO:1905091,14
GO:1905804,9
GO:0070572,14
GO:0050778,6
GO:1900523,7
GO:2000259,8
GO:1900439,8
GO:0031349,7
GO:2001114,9
GO:1900520,8
GO:1901433,8
GO:1900036,8
GO:0010220,8
GO:1901421,7
GO:2000306,9
GO:2001022,8
GO:1905848,11
GO:2000470,7
GO:0062090,10
GO:1902448,9
GO:0032103,6
GO:0002833,6
GO:0060760,7
GO:1901002,8
GO:2000972,11
GO:2001230,8
GO:1903036,7
GO:2001025,6
GO:2000774,8
GO:1901459,7
GO:1902884,7
GO:0009967,7
GO:1905898,8
GO:1902584,8
GO:1901453,8
GO:1903846,9
GO:1900433,8
GO:1901444,8
GO:1900039,9
GO:1905893,9
GO:2000685,10
GO:1903855,9
GO:0014850,4
GO:0014865,4
GO:0060004,4
GO:0090648,4
GO:0009606,4
GO:0009612,4
GO:0071496,4
GO:0009581,4
GO:0009649,5
GO:0043207,4
GO:0009991,4
GO:0032102,6
GO:0001964,6
GO:0042465,4
GO:0006959,4
GO:0002437,6
GO:0042092,4
GO:0090323,13
GO:0050777,6
GO:0002522,7
GO:0002251,4
GO:0002418,5
GO:0002250,4
GO:1902615,8
GO:0045087,5
GO:0002263,4
GO:0071216,4
GO:0061646,15
GO:0033554,4
GO:0043503,8
GO:0071402,4
GO:0061862,7
GO:0043482,5
GO:0070887,4
GO:1990394,7
GO:0104004,4
GO:0031668,5
GO:0014876,9
GO:0014873,9
GO:0014878,9
GO:0014877,9
GO:0002832,6
GO:0009595,4
GO:1990840,4
GO:0002347,4
GO:0036180,5
GO:0014863,4
GO:0014870,4
GO:0034405,4
GO:0097532,5
GO:0035902,4
GO:0009413,6
GO:0002931,4
GO:0009635,5
GO:0006979,4
GO:0061771,6
GO:0055093,6
GO:0006970,4
GO:0009414,6
GO:0009271,8
GO:0006991,4
GO:0034059,6
GO:0042594,6
GO:0097501,6
GO:1990911,4
GO:0003299,6
GO:0035900,4
GO:0051409,4
GO:0051599,6
GO:0006952,4
GO:0035966,5
GO:0009611,4
GO:0009409,5
GO:0001666,6
GO:0009408,5
GO:0009415,5
GO:0009314,4
GO:0071000,4
GO:0097318,7
GO:0009266,4
GO:0070482,4
GO:0071214,5
GO:0009629,4
GO:0051602,4
GO:0080167,4
GO:0097714,4
GO:0009268,4
GO:0009582,4
GO:0071391,5
GO:2000258,8
GO:0072378,7
GO:0002254,7
GO:0007598,8
GO:0007597,8
GO:0006956,8
GO:0072377,8
GO:1901001,8
GO:1905803,9
GO:1901452,8
GO:1900035,8
GO:1900742,8
GO:2000469,7
GO:1900522,7
GO:0070571,14
GO:1900519,8
GO:1902447,9
GO:1901443,8
GO:1905946,8
GO:0080148,8
GO:1900068,9
GO:1905892,9
GO:2000684,10
GO:1903854,9
GO:2000655,9
GO:1905090,14
GO:0090288,8
GO:2000971,11
GO:1900438,8
GO:1901420,7
GO:1905888,9
GO:0010221,8
GO:0060761,7
GO:1901435,10
GO:1900038,9
GO:2001021,8
GO:1900077,11
GO:0031348,7
GO:1905847,11
GO:1901432,8
GO:1902883,7
GO:1904490,14
GO:1905895,8
GO:2001229,8
GO:1901458,7
GO:1903035,7
GO:1900432,8
GO:1903573,8
GO:0009968,7
GO:0061179,13
GO:2000773,8
GO:0010100,9
GO:2001024,6
GO:0050906,6
GO:0042769,6
GO:0009593,4
GO:0009726,4
GO:1902399,11
GO:0014900,6
GO:0014888,6
GO:0014889,6
GO:0014805,6
GO:0036119,6
GO:0055094,6
GO:1990790,6
GO:0071495,4
GO:0071772,6
GO:1990089,6
GO:0071559,6
GO:0009725,5
GO:0070849,6
GO:0071774,6
GO:0072758,4
GO:0061480,4
GO:0009636,4
GO:0043577,5
GO:0007584,6
GO:1990267,4
GO:0010035,4
GO:0042493,4
GO:0010689,15
GO:0051913,11
GO:0097329,4
GO:1901700,4
GO:0009410,4
GO:1902074,4
GO:0046677,4
GO:0010036,4
GO:1901698,4
GO:0036171,5
GO:0061481,4
GO:0061477,4
GO:0010033,4
GO:0061482,4
GO:0032094,6
GO:0046685,4
GO:0001101,4
GO:1990834,4
GO:0051776,5
GO:0009455,6
GO:0071461,4
GO:0000758,8
GO:0000128,4
GO:0031152,8
GO:0036281,4
GO:0052000,4
GO:1902026,10
GO:1902027,11
GO:1904932,11
GO:0050931,5
GO:0006856,5
GO:0048069,4
GO:0043324,5
GO:0048067,6
GO:0046158,5
GO:0043475,5
GO:0051875,6
GO:0048753,6
GO:0043478,7
GO:0016039,8
GO:0016038,8
GO:1902146,7
GO:0031136,6
GO:1902458,7
GO:0061090,14
GO:0045787,6
GO:0045919,6
GO:0051984,6
GO:0010647,6
GO:1903340,6
GO:1900241,6
GO:2001137,9
GO:1900409,8
GO:1903334,6
GO:1902910,11
GO:0051284,13
GO:0042998,11
GO:0060148,11
GO:1903920,7
GO:1905959,8
GO:1903974,9
GO:0031643,11
GO:2000643,9
GO:2000771,11
GO:0010530,6
GO:1901978,9
GO:1900192,7
GO:1905845,10
GO:0031325,6
GO:0032849,14
GO:0010524,15
GO:1903532,8
GO:0051130,6
GO:0106022,8
GO:0051781,6
GO:0010942,6
GO:1904440,15
GO:0060355,6
GO:0051272,6
GO:0050867,6
GO:0061173,8
GO:2001040,7
GO:1903332,5
GO:0006458,4
GO:0007023,4
GO:0042026,4
GO:0061077,4
GO:1903333,6
GO:0022417,7
GO:0034975,4
GO:0032198,4
GO:0032197,4
GO:0006313,9
GO:0070893,9
GO:0010529,6
GO:0010528,5
GO:0061900,7
GO:0044566,4
GO:0042118,4
GO:0007407,9
GO:0032980,4
GO:0072537,4
GO:0030168,7
GO:0050866,6
GO:0050865,5
GO:0002266,4
GO:0071892,7
GO:0014719,4
GO:1900447,8
GO:1900240,6
GO:0090677,4
GO:1900239,5
GO:0036167,7
GO:0060354,6
GO:0060353,5
GO:0010992,6
GO:0006884,7
GO:0006973,8
GO:0055082,6
GO:0070050,6
GO:0046716,6
GO:0032201,13
GO:0045454,6
GO:1904652,7
GO:1905391,8
GO:0010590,6
GO:0030994,5
GO:0030995,9
GO:2001043,7
GO:2001042,7
GO:0009988,4
GO:0008038,11
GO:0009989,4
GO:0006910,8
GO:0060908,4
GO:0030541,4
GO:0045104,6
GO:0032506,7
GO:0060184,5
GO:0007348,11
GO:2000708,10
GO:0051304,5
GO:0110046,12
GO:0071163,13
GO:0007050,7
GO:0010948,7
GO:1902296,12
GO:2000689,10
GO:0070314,5
GO:0000913,8
GO:1902298,12
GO:0097240,6
GO:1902292,12
GO:1902295,12
GO:1902294,12
GO:0044837,8
GO:0034510,6
GO:0051299,9
GO:1902291,12
GO:0000919,8
GO:1902297,12
GO:0140274,5
GO:0051653,5
GO:0008608,6
GO:0007051,7
GO:0044786,11
GO:0090068,7
GO:0010457,9
GO:1903047,5
GO:0051255,9
GO:0045023,5
GO:0051298,9
GO:0051305,7
GO:0061511,11
GO:0000910,6
GO:0051300,8
GO:0007099,10
GO:0110100,9
GO:0007062,7
GO:0030037,9
GO:0051231,8
GO:0034631,9
GO:0034086,8
GO:0044770,5
GO:0007098,8
GO:0010564,6
GO:1902299,12
GO:0071990,11
GO:0000320,5
GO:0034085,8
GO:0098813,5
GO:1990277,8
GO:0000768,8
GO:0000747,8
GO:0007018,4
GO:0051271,6
GO:0030048,4
GO:0099129,4
GO:0051270,5
GO:0097485,13
GO:0098849,9
GO:0110052,7
GO:0110095,7
GO:0070458,7
GO:0140114,7
GO:1990880,9
GO:0098869,7
GO:0000278,8
GO:0045786,6
GO:0051726,5
GO:0072394,8
GO:1901976,8
GO:0031577,8
GO:0072395,8
GO:0007093,11
GO:0031570,8
GO:1901977,9
GO:0051014,4
GO:0032970,5
GO:0030036,6
GO:0061163,6
GO:0030011,4
GO:0016336,11
GO:0071963,9
GO:0061339,4
GO:0016334,8
GO:0045196,12
GO:0030010,4
GO:0061245,4
GO:0030952,6
GO:0032878,5
GO:0016332,8
GO:0042067,11
GO:0006984,6
GO:0009755,7
GO:0035556,6
GO:0007602,7
GO:0002764,6
GO:0023014,9
GO:0097190,6
GO:0010017,9
GO:0023041,6
GO:0099004,6
GO:1990806,6
GO:0009863,8
GO:0038034,6
GO:0030522,6
GO:0106167,9
GO:0007166,6
GO:0009870,10
GO:0009756,7
GO:1903822,13
GO:0007210,6
GO:0023045,6
GO:0010019,6
GO:0071588,6
GO:0032005,11
GO:0010204,10
GO:0097411,8
GO:0060863,13
GO:0031930,6
GO:1903759,9
GO:1903831,7
GO:0030968,8
GO:0098928,6
GO:0010850,7
GO:0055095,6
GO:0098926,6
GO:0007186,6
GO:0038183,6
GO:0060395,9
GO:0007231,7
GO:0097527,7
GO:0090520,6
GO:0023019,7
GO:0110077,6
GO:1990349,6
GO:0010497,6
GO:0044260,5
GO:0006725,4
GO:0006793,4
GO:0018942,4
GO:0017144,4
GO:0044248,4
GO:0034641,4
GO:0043094,4
GO:0046950,4
GO:0031323,5
GO:0034754,6
GO:0006082,4
GO:0044107,6
GO:0031324,6
GO:0042810,6
GO:0044255,5
GO:0110051,4
GO:0042180,4
GO:0006091,4
GO:0044249,4
GO:0006081,4
GO:0015979,4
GO:0097354,4
GO:0042133,5
GO:0009850,6
GO:0043449,5
GO:0046483,4
GO:0051186,4
GO:0090345,4
GO:0006413,9
GO:0010191,4
GO:2001290,4
GO:0008218,4
GO:0044262,5
GO:0072593,4
GO:0001887,4
GO:0009404,4
GO:0043446,4
GO:0006805,6
GO:0006575,5
GO:0062097,4
GO:0006730,4
GO:0043452,4
GO:0006790,4
GO:0060548,6
GO:1902457,7
GO:2000642,9
GO:0031135,6
GO:1903531,8
GO:1900070,10
GO:1903919,7
GO:0032848,14
GO:2000770,11
GO:1900191,7
GO:0061089,14
GO:2000706,6
GO:2001039,7
GO:2001136,9
GO:0031642,11
GO:0051283,13
GO:0010523,15
GO:0051129,6
GO:1903973,9
GO:0042997,11
GO:2000360,11
GO:0051782,6
GO:0010648,6
GO:1904439,15
GO:1905958,8
GO:0060969,10
GO:1905844,10
GO:1904846,8
GO:0007162,6
GO:1903339,6
GO:0051985,6
GO:1902909,11
GO:0106021,8
GO:0090071,7
GO:1900408,8
GO:0045918,6
GO:0051983,5
GO:0010119,5
GO:0090332,4
GO:1990069,4
GO:1901528,7
GO:1901527,9
GO:1905588,8
GO:0000226,6
GO:0032886,5
GO:0031023,7
GO:0060152,6
GO:0060248,7
GO:0060243,8
GO:0060244,7
GO:1902590,5
GO:0039528,13
GO:0000746,4
GO:0030583,7
GO:0051715,7
GO:0009372,4
GO:0009292,4
GO:0044037,7
GO:0044803,5
GO:0060274,4
GO:1902588,7
GO:0042710,4
GO:0006037,8
GO:1903338,5
GO:0000198,15
GO:0071555,5
GO:0000196,12
GO:0042546,4
GO:0071852,4
GO:0000200,15
GO:0044036,6
GO:0000199,15
GO:0071669,4
GO:0000197,15
GO:0061818,4
GO:0022615,4
GO:0140056,5
GO:0022614,4
GO:0006904,7
GO:0001927,8
GO:0002556,13
GO:0002553,13
GO:0098866,11
GO:0061789,13
GO:0002555,12
GO:0002557,13
GO:0070560,12
GO:0002554,12
GO:0090522,9
GO:0099500,8
GO:0002552,13
GO:0140028,12
GO:0016082,13
GO:0016080,13
GO:0042268,5
GO:0010941,5
GO:1904438,14
GO:2001038,6
GO:1903530,7
GO:0003254,7
GO:0061088,13
GO:0060968,9
GO:2000359,10
GO:1905957,7
GO:0051282,12
GO:0051302,5
GO:0032847,13
GO:0031641,10
GO:1905843,9
GO:0046999,5
GO:0010522,14
GO:0051128,5
GO:0060627,6
GO:1903972,8
GO:2001159,10
GO:1902908,10
GO:0080135,6
GO:1900190,6
GO:0010646,5
GO:1902145,6
GO:0032295,8
GO:0008366,8
GO:0070265,4
GO:0036473,6
GO:0070997,4
GO:0012501,4
GO:0038004,13
GO:0007225,10
GO:0061536,12
GO:0044097,7
GO:0009306,9
GO:0014047,11
GO:0050432,8
GO:0006887,9
GO:0061033,10
GO:0070278,7
GO:0001820,9
GO:0061531,8
GO:0061528,11
GO:0010585,12
GO:0061539,8
GO:0023061,7
GO:0000769,10
GO:0010481,4
GO:0020014,4
GO:0017145,4
GO:0008356,4
GO:0007114,4
GO:0021869,11
GO:0022015,13
GO:0110069,7
GO:0090510,4
GO:0098725,4
GO:0048860,4
GO:0003423,14
GO:0090511,4
GO:0014872,4
GO:0040016,6
GO:0090143,4
GO:0022411,4
GO:0007028,4
GO:0043933,4
GO:1990456,6
GO:0032535,5
GO:0032122,4
GO:0099172,5
GO:1990854,8
GO:0097435,4
GO:0061024,4
GO:0034330,4
GO:0050808,4
GO:0045229,4
GO:0043954,4
GO:0080177,7
GO:1904186,4
GO:0035845,12
GO:1990709,5
GO:0030030,4
GO:0022607,4
GO:0099173,5
GO:0043062,4
GO:0010256,4
GO:1990700,7
GO:0043580,4
GO:0099022,8
GO:0034994,7
GO:0006325,6
GO:0044396,4
GO:0006996,4
GO:0031047,9
GO:0006342,14
GO:0016441,9
GO:0098795,10
GO:0010978,9
GO:0006914,5
GO:0032258,9
GO:0010644,4
GO:0007412,14
GO:0010643,4
GO:0060883,15
GO:0086065,9
GO:0000756,7
GO:0051657,6
GO:0032507,6
GO:0097580,13
GO:0043181,6
GO:0033370,9
GO:0006880,13
GO:0033377,9
GO:0061741,11
GO:0048199,8
GO:0048201,8
GO:0140025,12
GO:1900117,9
GO:1900118,10
GO:0006921,9
GO:1900119,10
GO:0070782,11
GO:0042637,11
GO:0042638,11
GO:0042639,4
GO:0042640,11
GO:0042703,4
GO:0042696,4
GO:0042697,6
GO:0051324,5
GO:0051323,5
GO:0051320,5
GO:0051325,4
GO:0051318,5
GO:0098763,4
GO:0098762,4
GO:0051322,4
GO:0044838,4
GO:0051326,5
GO:0000279,4
GO:0051319,5
GO:0060207,4
GO:0060208,4
GO:0060209,4
GO:0060210,4
GO:2001107,8
GO:0010888,7
GO:0032369,8
GO:0033026,10
GO:0070240,12
GO:0070236,12
GO:0002578,6
GO:0002686,9
GO:2000524,12
GO:0002906,12
GO:0034107,10
GO:0002695,7
GO:0070425,15
GO:0045611,7
